,__CLASS__,adref,category.__CLASS__,category.label,category.tag,company.__CLASS__,company.display_name,contract_time,contract_type,created,description,id,latitude,location.__CLASS__,location.area,location.display_name,longitude,query_url,redirect_url,salary_is_predicted,title
1,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoxMzEyODA1NzIyLCJzIjoiZHNiV1VoOGJUZlMwaUdtSTVsejdaQSJ9.AzqOIuQ3vv5JfcyM7kD7baOd_lSJGX9okJhUNhew5J4,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-10-25T12:38:53Z,"An family medicine group in a desirable location outside of Philadelphia is seeking physician to join their team. The incoming physician will see 20 to 25 patients per day on average. A family practice residency program is beginning nearby, so an interest in academics and teaching is a plus. You will work closely with other family practice physicians and advanced practice providers. The group is accepting board certified applicants or those board eligible within two years of training. This posi…",1312805722,40.131126,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Montgomery County', 'Norristown']","Norristown, Montgomery County",-75.33164,page number 8,https://www.adzuna.com/land/ad/1312805722?se=dsbWUh8bTfS0iGmI5lz7ZA&utm_medium=api&utm_source=a9ccf687&v=B2808AD81DF5FE26D75C8ECC8D32274312F96563,0,Physician: Family Practice Position With Academics Just Outside Philly Pennsylvania | JOB-2455057
2,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoxMzEyODA1NTU3LCJzIjoiZHNiV1VoOGJUZlMwaUdtSTVsejdaQSJ9.9K21oX6lY43Y_gDjG2kSGHQNkuAE1xdWxhV30wjTclQ,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-10-25T12:38:51Z,"For your first or next interventional cardiologist opportunity, move to this picturesque and welcoming town in New Mexico. Join an outstanding medical facility with a catheter lab and strong medical support staff. You will work Monday through Friday from 8:30 am to 5 pm. You will receive a generous financial compensation with an attractive sign-on bonus, assistance in loan repayment, and a wonderful competitive base salary with huge income potential. You will also receive 5 weeks of vacation, r…",1312805557,43.459514,Adzuna::API::Response::Location,"['US', 'New York', 'Oswego County', 'Mexico']","Mexico, Oswego County",-76.228818,page number 8,https://www.adzuna.com/land/ad/1312805557?se=dsbWUh8bTfS0iGmI5lz7ZA&utm_medium=api&utm_source=a9ccf687&v=75782426F509281AA8C93FAABFB88C0DABE8005F,0,Physician: Interventional Cardiologist Position in a Lovely New Mexico Town | JOB-2539161
3,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHNiV1VoOGJUZlMwaUdtSTVsejdaQSIsImkiOjEzMzI0NDQ4MzZ9.Yc2m_Y9zcq_Cu-IqhVO6VDkoEcSMoDpaWwWAMf0Pxwo,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-11-09T23:00:58Z,"CompHealth is currently assisting a Texas group with their search for a hematologist oncologist. They need assistance with the growing patient census. Your schedule will be Monday – Friday, 8 am – 5 pm, with 1:3 call. You will see 20 – 25 patients per day on average. You will work with two dedicated oncologists, three infusion nurses, on clinician, and 5 medical assistants. They welcome both board certified and board eligible candidates. CompHealth has a licensing team that can help you with th…",1332444836,31.728119,Adzuna::API::Response::Location,"['US', 'Texas', 'El Paso County']","El Paso County, Texas",-106.352669,page number 8,https://www.adzuna.com/land/ad/1332444836?se=dsbWUh8bTfS0iGmI5lz7ZA&utm_medium=api&utm_source=a9ccf687&v=5F2B80B575CEB916FA0575CA7E8F9832BD667107,0,Physician: Group in Texas Needs a Hematologist Oncologist | JOB-2497440
4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoxMzEyODA1ODM5LCJzIjoiZHNiV1VoOGJUZlMwaUdtSTVsejdaQSJ9.s97rMU0YDqpYkZO0J4EUpfByM_S_kmVINYaJ8sS1cJw,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-10-25T12:38:55Z,"An urgent care medicine position is available at a hospital in Oregon. You will need to be board certified or board eligible. Your schedule will be three shifts per week. On average, you can expect to see 40 patients per day. You will be supported by advanced practice providers and other UC physicians. The facility needs a physician to help cover the growing community. This position will require an OR license. If you do not currently hold a license in OR, CompHealth can help you obtain one. Fin…",1312805839,44.588533,Adzuna::API::Response::Location,"['US', 'Oregon']","Oregon, US",-121.330785,page number 8,https://www.adzuna.com/land/ad/1312805839?se=dsbWUh8bTfS0iGmI5lz7ZA&utm_medium=api&utm_source=a9ccf687&v=FE775B4BDA338120ED64309CD15558E90E71A870,0,Physician: Urgent Care Physician Opening in Oregon | JOB-2377040
5,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHNiV1VoOGJUZlMwaUdtSTVsejdaQSIsImkiOjEzMjgyNDIyNTB9.1XHV9mkb05y8HlECG6HZ2ImAwoVLWvJSLR7wAlvfUWg,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-11-06T20:28:50Z,"A gastroenterologists with great training is needed in a wonderful Arizona city. You will enjoy a great work schedule and fantastic work-life balance. This is an amazing group of physicians, that make excellent colleagues and mentors to the incoming specialists. You will have an existing patient base to help you take off and be busy from day one, This opportunity is offering a very competitive salary that will be dependent upon experience, training, etcetera. You will also be offered medical be…",1328242250,33.564951,Adzuna::API::Response::Location,"['US', 'Arizona']","Arizona, US",-111.374653,page number 8,https://www.adzuna.com/land/ad/1328242250?se=dsbWUh8bTfS0iGmI5lz7ZA&utm_medium=api&utm_source=a9ccf687&v=16799FC2DEE7513F981F57F43625C04B9C4765AD,0,Physician: Gastroenterology Position in a Breathtaking and Scenic Arizona City | JOB-2552943
6,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoxMzM0NDk4MDU0LCJzIjoiZHNiV1VoOGJUZlMwaUdtSTVsejdaQSJ9.KtWIfYXgJD2ZsSSq3SAeEygvEcre6wJ-MR9Jt7S50bg,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-11-11T22:09:20Z,"A new internal or family medicine physician opportunity is now available in California. They are looking for a mission driven physician who is passionate about working with the underserved. This is an outpatient, primary care health center with a multicultural, multilingual patient population. This position also provides oversight of clinical support staff that includes mid-levels, medical assistants, and nursing staff. The work schedule is Monday through Friday from 8 am to 5 pm, and one Satur…",1334498054,37.928543,Adzuna::API::Response::Location,"['US', 'California']","California, US",-120.943179,page number 8,https://www.adzuna.com/land/ad/1334498054?se=dsbWUh8bTfS0iGmI5lz7ZA&utm_medium=api&utm_source=a9ccf687&v=B5E8D8525138EBE840C1DA6FC2D7AF7B67E69BBA,0,Physician: FM/IM Physician Needed in the San Francisco Bay Area | JOB-2610549
7,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHNiV1VoOGJUZlMwaUdtSTVsejdaQSIsImkiOjEzMTI4MDYwMTl9.9d-jr_9OLIWYTaM-V6E19uz9lwvxRzAcJJ3YrTDy1IA,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-10-25T12:38:59Z,"A family medicine or urgent care physician is needed for this brand new urgent care opportunity in Illinois, minutes away from St. Louis, MO. You will enjoy a great work/life balance. This is a great opportunity to join a well-established and highly reputable group with an excellent support staff. Lab services will be available on site. They welcome board eligible residents. This group offers an excellent compensation package with options for partnership in the future. You will also receive a s…",1312806019,39.863792,Adzuna::API::Response::Location,"['US', 'Illinois']","Illinois, US",-89.15483,page number 8,https://www.adzuna.com/land/ad/1312806019?se=dsbWUh8bTfS0iGmI5lz7ZA&utm_medium=api&utm_source=a9ccf687&v=B9211D8ADE4E1CEEC4FEC0D504EB8CCD53E365AC,0,Physician: Family Medicine or Urgent Care physician needed in Illinois | JOB-2553120
8,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHNiV1VoOGJUZlMwaUdtSTVsejdaQSIsImkiOjEzMjgyNDIyNjd9.jetdlc1iQx3PgphfIXf-_UnLAm30vz6yzPCIpmUCg-0,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-11-06T20:28:52Z,"A group in California needs a physical medicine and rehabilitation physician. You will work out of three clinic, and be able to drive to all three locations within 30 minutes. You will see general physiatry, interventional pain, and workman’s compensation procedures. You will work Monday through Friday. There will be no nights, weekends, of call schedule. You will be supported by other physicians and surgeons. The group requires that you be board certified or board eligible. This employed posit…",1328242267,37.295035,Adzuna::API::Response::Location,"['US', 'California', 'Santa Clara County']","Santa Clara County, California",-121.948372,page number 8,https://www.adzuna.com/land/ad/1328242267?se=dsbWUh8bTfS0iGmI5lz7ZA&utm_medium=api&utm_source=a9ccf687&v=0D330888ABC604760F3A1F3CA45F9230829B6618,0,Physician: Physical Medicine and Rehabilitation Physician Needed in California | JOB-2504260
9,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHNiV1VoOGJUZlMwaUdtSTVsejdaQSIsImkiOjEzMTI4MDU3NzZ9.OCE8OLMR3Qnl9XBoEitJlL0il0NB7yROBvcdh7TYKCU,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-10-25T12:38:54Z,"A geriatric internist is needed at a large skilled nursing facility in New York. They are looking for an in-house physician with geriatric experience. You will work a Monday through Friday schedule and there are no weekend or evening requirements for a great work-life balance. There is a medical director and mid-levels to provide support. Candidates should have a passion for geriatrics and working in skilled nursing facility. You will receive an annual base salary with RVUs, medical benefits, a…",1312805776,42.522869,Adzuna::API::Response::Location,"['US', 'New York']","New York, US",-75.574677,page number 8,https://www.adzuna.com/land/ad/1312805776?se=dsbWUh8bTfS0iGmI5lz7ZA&utm_medium=api&utm_source=a9ccf687&v=0494235A970BCEC2DF3A91D109B9FBE82E869D11,0,"Physician: Geriatric Internist Needed for a Large SNF in Westchester, NY | JOB-2577120"
0,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidDhKV2hWbS1SQXFfdGFobUEyd0d1dyIsImkiOjEzMTI4MDQ3NzR9.Fw45Pr1pC_Pm-YTNkugIY1FWAhRX3BUBRXYn3Qryr5Y,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-10-25T12:38:21Z,"CompHealth is assisting a hospital in Alabama with their search for a day hospitalist. They are offering a flexible block of 18 day shifts per month. There will be a 1:7 light night call to back up the in-house APPs. You will see an average of 20 patients per day in this round and go model. No procedures are required and there is excellent sub-specialty support, and the ICU is managed by intensivists. They welcome board certified and board eligible IM and FP physicians. You will receive a compe…",1312804774,30.705883,Adzuna::API::Response::Location,"['US', 'Alabama', 'Mobile County', 'Mobile']","Mobile, Mobile County",-88.038754,page number 9,https://www.adzuna.com/land/ad/1312804774?se=t8JWhVm-RAq_tahmA2wGuw&utm_medium=api&utm_source=a9ccf687&v=487B72E0C28AF59D053E8DA1AD66891E23D21FAF,0,Physician: Hospitalist With Block Flexible Schedule Needed in Alabama | JOB-2603797
1,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidDhKV2hWbS1SQXFfdGFobUEyd0d1dyIsImkiOjEzMjgyNDIyNTV9.P5DM_H8hr4nFZxySKqN5LUkch9IGxF7U2gddy3lu3sU,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-11-06T20:28:51Z,"An established trauma center in Pennsylvania is planning to hire an additional emergency medicine physician because of growth. They are searching for a talented board certified or board eligible emergency medicine physician to join their emergency department. Home to an emergency medicine residency program, the physician will enjoy practicing high-acuity, fast-paced medicine in the most sophisticated facility in the area. You will receive $190 per hour and a benefits package. You will also be p…",1328242255,40.81926,Adzuna::API::Response::Location,"['US', 'Pennsylvania']","Pennsylvania, US",-77.565308,page number 9,https://www.adzuna.com/land/ad/1328242255?se=t8JWhVm-RAq_tahmA2wGuw&utm_medium=api&utm_source=a9ccf687&v=9E3A0011699048CFF7430FAA6BA638622455B762,0,Physician: Central Pennsylvania Medical Facility Seeks EM Physician | JOB-2570192
2,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidDhKV2hWbS1SQXFfdGFobUEyd0d1dyIsImkiOjEzMTI4MDQ4NzR9.RJzQuFrfqKFDudiVgT7dBB3-hG_mG8Z4AWNpeoP4yPg,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-10-25T12:38:27Z,"An exceptional inpatient physical medicine and rehabilitation position available for a qualified PM&R physician. You will be able to deliver specialized care and advanced treatment that enable your patients with stroke, brain injury, spinal cord injury, neurological disorders, amputation, joint replacement and other orthopedic trauma, and general medical rehabilitation needs, to rebuild their lives. This hospital-based rehab facility provides professional in-house practice development resources…",1312804874,,Adzuna::API::Response::Location,['US'],US,,page number 9,https://www.adzuna.com/land/ad/1312804874?se=t8JWhVm-RAq_tahmA2wGuw&utm_medium=api&utm_source=a9ccf687&v=FE0B039B7407452DC3AFD8B05BCE8B76EC02BB6F,0,"Physician: PM&R Physician Needed in St. Louis, MO with Excellent Compensation and Bonus Structure | JOB-2463452"
3,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoxMzEyODA1OTMwLCJzIjoidDhKV2hWbS1SQXFfdGFobUEyd0d1dyJ9.JybcgbfeW0fRsVrEYYJDp-sLePZZnZRoRrQjlFymSfw,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-10-25T12:38:57Z,A new family practice or sports medicine physician opportunity is now available in Pennsylvania. The practice is hiring an additional physician to support the growing patient census. The incoming will see 9 to 14 patients per day on average. You will work Monday through Friday and have 35 direct patient contact hours per week and all physicians participate in an equitable evening (usually 1 time per week) and weekend call rotation. They will consider board eligible physicians that are coming ou…,1312805930,40.81926,Adzuna::API::Response::Location,"['US', 'Pennsylvania']","Pennsylvania, US",-77.565308,page number 9,https://www.adzuna.com/land/ad/1312805930?se=t8JWhVm-RAq_tahmA2wGuw&utm_medium=api&utm_source=a9ccf687&v=47FAA88A7219BC8219C236293F0290C198D336EB,0,Physician: Family Medicine or Sports Medicine Physician Opportunity in Pennsylvania | JOB-2575619
4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidDhKV2hWbS1SQXFfdGFobUEyd0d1dyIsImkiOjEzMTI4MDU0NTl9.MTyZaqo-OqVN6n2PfwQ6YcdiykOwAsmFb2TUHgC77kM,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-10-25T12:38:49Z,"Excellent opportunity to join this collegial, well-established, and award-winning pediatric practice with offices in Brooklyn and Staten Island. This is a mostly outpatient position, possibly some rounding, the group has a provider who covers hospitals, 4-day workweek and excellent nurse-triaged 1:10 call. Founded 50 years ago, this popular practice has grown from one doctor to eight and adding a new physician due to continued growth. You will be offered full medical benefits, 3 weeks of vacati…",1312805459,40.680459,Adzuna::API::Response::Location,"['US', 'New York', 'New York City', 'Brooklyn']","Brooklyn, New York City",-73.980703,page number 9,https://www.adzuna.com/land/ad/1312805459?se=t8JWhVm-RAq_tahmA2wGuw&utm_medium=api&utm_source=a9ccf687&v=F31B5EA6DE2F2A6FC97270D731DF497CC9801854,0,"Physician: Mostly Outpatient Pediatrician Need in Metro New York, 1:10 Call | JOB-2494245"
5,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidDhKV2hWbS1SQXFfdGFobUEyd0d1dyIsImkiOjEzMjgyNDI1MzB9.l5ujUv9SKgp1psToYPf5u6wymPrHHbkdrleDZrd4bD8,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-11-06T20:29:30Z,"An opportunity is now available in Texas at a well-established hospitalist program. They are offering a 7 on and 7 off day block schedule. The shifts from 7 am to 7 pm, and you can leave when rounds and admissions are done, but be on call to return if needed. The nocturnist covers the night shifts. You will see an average of 15 to 18 patients per day and no procedures are required. You will work with seven other physicians and rotate ED admissions. This facility has sub-specialty support and in…",1328242530,37.87838,Adzuna::API::Response::Location,"['US', 'Illinois', 'Saline County', 'Texas']","Texas, Saline County",-88.393379,page number 9,https://www.adzuna.com/land/ad/1328242530?se=t8JWhVm-RAq_tahmA2wGuw&utm_medium=api&utm_source=a9ccf687&v=34C65BDF627DCF1EB234FC3A45A42801CC5800CB,0,Physician: Day Hospitalist Needed in Western Texas | JOB-2603562
6,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidDhKV2hWbS1SQXFfdGFobUEyd0d1dyIsImkiOjEzMTI4MDk1MzJ9.UI4b0GfE9pj9Z469FHdo6scIVrYGJXxalODYUhKuSqI,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-10-25T12:40:19Z,"A Massachusetts hospital is in need of a locum tenens medical oncologist to assist with their growing program. The schedule is Monday – Friday and the covering physician will see an average of 10 patients per day. The facility uses Epic EMR for charting. The ideal physician is board certified or board eligible and has an active MA state license. CompHealth can make finding locums positions simple, less stressful, and personalized to fit your needs. Quick Facts: Certification: BC/BE required Lic…",1312809532,42.452303,Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Middlesex County', 'Winchester']","Winchester, Middlesex County",-71.136996,page number 9,https://www.adzuna.com/land/ad/1312809532?se=t8JWhVm-RAq_tahmA2wGuw&utm_medium=api&utm_source=a9ccf687&v=CFF98026463272E1F6ABDB6F5A81A3513F871AA5,0,Physician: Facility in Massachusetts Is Looking for a Locum Tenens Medical Oncologist | JOB-2567390
7,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidDhKV2hWbS1SQXFfdGFobUEyd0d1dyIsImkiOjEzMjk1MTQ4NzV9.lJ5PImWfyT4lqK4FfaMf0Lq1gbQOkVuPxvahHa959So,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-11-07T14:23:21Z,A medical oncologist opportunity to join a nationally recognized hospital with a major medical education program is now available in Georgia. They are offering a Monday through Friday work schedule and you will be busy from day one. The ideal candidate will be a hard worker that is team oriented. The physician will receive comprehensive benefits including a sign-on bonus and relocation assistance. Reside in a beautiful location with access to an abundance of amenities. You will enjoy living and…,1329514875,32.081259,Adzuna::API::Response::Location,"['US', 'Georgia', 'Chatham County', 'Savannah']","Savannah, Chatham County",-81.080985,page number 9,https://www.adzuna.com/land/ad/1329514875?se=t8JWhVm-RAq_tahmA2wGuw&utm_medium=api&utm_source=a9ccf687&v=057E507691F94FFC9CE8976FF8036E923C3E5DEE,0,Physician: Reside and Practice in a Beautiful Georgia Location | JOB-2552683
8,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoxMzEyODA1MzEwLCJzIjoidDhKV2hWbS1SQXFfdGFobUEyd0d1dyJ9.Uies-5lDRbFZDOjkMW8UgpKeXMi3V8yxdpER9iTN8uc,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-10-25T12:38:46Z,"A hospital in Arkansas needs additional primary care support. The community has growing demand, so the facility is reviewing new candidates. You can work on a traditional or outpatient only basis. The schedule is either a four or 4.5 day work week, and you can expect to see 20 to 30 patients per day on average. You will be supported by advanced practice providers and other PC physicians. The facility requires that you be board certified or board eligible. An AR license will be required, and Com…",1312805310,34.196858,Adzuna::API::Response::Location,"['US', 'Arkansas', 'Jefferson County', 'Pine Bluff']","Pine Bluff, Jefferson County",-91.904929,page number 9,https://www.adzuna.com/land/ad/1312805310?se=t8JWhVm-RAq_tahmA2wGuw&utm_medium=api&utm_source=a9ccf687&v=7A3D3B52E841C8EED1636FEA1A9B1F17FCFD00BF,0,Physician: Primary Care Physician Job in Arkansas | JOB-2430966
9,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidDhKV2hWbS1SQXFfdGFobUEyd0d1dyIsImkiOjEzMTI4MDUyNDR9.RE4sFHZWFKZIMkP0snXcMJI4q7GmwdfLf0qBit3L_kc,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-10-25T12:38:45Z,"A Boston metro federally qualified health center is in need of a lead pediatrician. This is a 100% outpatient position with lead pediatrician responsibilities. You will work 35 hours a week and rotate one Saturday every two months. This is a well-established group minutes from downtown Boston that is offering a competitive salary and full benefits package that includes loan repayment. Dorchester is a Boston neighborhood comprising more than six square miles in the City of Boston, Massachusetts.…",1312805244,42.307319,Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Suffolk County', 'Dorchester']","Dorchester, Suffolk County",-71.085935,page number 9,https://www.adzuna.com/land/ad/1312805244?se=t8JWhVm-RAq_tahmA2wGuw&utm_medium=api&utm_source=a9ccf687&v=F47A37A019F800D1CF68E9F8AAE62854205F9921,0,"Physician: Lead Pediatrician Needed in Massachusetts, 100% Outpatient | JOB-2558938"
0,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR2FYSHV4ZXJTUWVaZmJjZzF3OGUxdyIsImkiOjEzMjgyNDIxODl9.c_JG5bTqUZ_5ggCZg44on_Gh2TFBj70ERI-tPReAs3k,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-11-06T20:28:38Z,"An Alabama-based facility is currently seeking a locum tenens pediatrician who may be interested in a long-term offer. The assignment schedule is Monday – Friday from 8:00 am to 5:00 pm with call, and the covering physician will see 20 – 25 patients per day. The incoming physician must be board certified or board eligible. CompHealth can help physicians without an AL state license obtain one. CompHealth can make finding locums positions simple, less stressful, and personalized to fit your needs…",1328242189,43.096448,Adzuna::API::Response::Location,"['US', 'New York', 'Genesee County', 'Alabama']","Alabama, Genesee County",-78.390856,page number 10,https://www.adzuna.com/land/ad/1328242189?se=GaXHuxerSQeZfbcg1w8e1w&utm_medium=api&utm_source=a9ccf687&v=9B54C536C209697533A561399FB0EE5B3462CE03,0,Physician: Locums Pediatrician Job Opportunity in AL | JOB-2600928
1,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR2FYSHV4ZXJTUWVaZmJjZzF3OGUxdyIsImkiOjEzMTI4MDUyNjN9.cz1tyJPRyrN4RyEd_pYh2PZEsmKO0--9dpggyZDBhYM,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-10-25T12:38:46Z,An established community health center in Eastern Connecticut is planning to hire an additional internal medicine physician. The facility requires assistance with the high demand from the community. You will see 22 to 24 patients per day on average. You will work Monday to Friday with a half day rotation every other Saturday. Call is phone only. You will be supported by advanced practice providers and other IM physicians. The facility is accepting candidates who are board certified or board eli…,1312805263,41.553277,Adzuna::API::Response::Location,"['US', 'Connecticut', 'New London County', 'Norwich']","Norwich, New London County",-72.082369,page number 10,https://www.adzuna.com/land/ad/1312805263?se=GaXHuxerSQeZfbcg1w8e1w&utm_medium=api&utm_source=a9ccf687&v=1D0ACB0AFD03EA811131D35D87225AACADF48B4F,0,Physician: Internal Medicine Outpatient Physician in Eastern CT | JOB-2348940
2,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR2FYSHV4ZXJTUWVaZmJjZzF3OGUxdyIsImkiOjEzMjk1MTQ5MTJ9.bLFmA7vA9CW5vCTUxtRKDpeLrSUvE_sylA7imQZM5AI,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-11-07T14:23:36Z,"A new vascular surgeon opportunity is now available in South Carolina. You will be joining two general surgeons and a PA in the practice. There will be a 1:3 call schedule that will not exceed 10 days a month. You will also take general surgery call. There is full specialty support and diagnostics on-site. Candidates must be board certified or board eligible and at least three years of experience is preferred. This position offers an excellent compensation package, a sign-on bonus, and RVUs. Yo…",1329514912,33.909477,Adzuna::API::Response::Location,"['US', 'South Carolina']","South Carolina, US",-80.93462,page number 10,https://www.adzuna.com/land/ad/1329514912?se=GaXHuxerSQeZfbcg1w8e1w&utm_medium=api&utm_source=a9ccf687&v=E6806D9705C386340FC902F1FB3E5ACAFF26762C,0,Physician: Vascular Surgeon Needed in South Carolina | JOB-2574306
3,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoxMzEyODA1MDM0LCJzIjoiR2FYSHV4ZXJTUWVaZmJjZzF3OGUxdyJ9.JnJhiuwVMgMMNvbwp-Nh-trRi3cOahxVGheHKtC7rXA,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CompHealth,,,2019-10-25T12:38:39Z,"CompHealth is currently assisting a Massachusetts hospital with their search for an adult inpatient psychiatry. This is a full-time employed staff position. The inpatient units are designed to treat adults with general psychiatric or intellectual. If you are not board certified, you must be eligible four years post residency. This opportunity has a competitive compensation package with full comprehensive benefits. You will also be offered LTD/STD, PTO, relocation assistance, a sign-on, CME allo…",1312805034,41.9082,Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Bristol County', 'South Attleboro']","South Attleboro, Bristol County",-71.3625,page number 10,https://www.adzuna.com/land/ad/1312805034?se=GaXHuxerSQeZfbcg1w8e1w&utm_medium=api&utm_source=a9ccf687&v=20C4EF9F3E706F319608CA63DDB2C8FC4C627A11,0,Physician: Inpatient Adult General Psychiatrist Job in Massachusetts | JOB-2508612
4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoxMjgxMDU4NzUyLCJzIjoiR2FYSHV4ZXJTUWVaZmJjZzF3OGUxdyJ9.ToTBgz41VuScygpl6b5VWc4LqdUrz89mOIVwFPQuTO4,Adzuna::API::Response::Category,Other/General Jobs,other-general-jobs,Adzuna::API::Response::Company,Uber,,,2019-09-30T20:16:58Z,"Drive with Uber With Uber, you earn on your terms and can cash out up to 5 times a day with Instant Pay. As an independent contractor partnering with Uber, you can set your own hours and drive when it works for you. Initial requirments include: Be at least 21 years old Have a 4-door vehicle Have a valid U.S. driver’s license and vehicle insurance Have at least one year of driving experience in the U.S. (3 years if you’re under 23 years old) Requirements vary by city. Learn More > Driving has it…",1281058752,35.920884,Adzuna::API::Response::Location,"['US', 'Nevada', 'Clark County', 'Las Vegas']","Las Vegas, Clark County",-115.165201,page number 10,https://www.adzuna.com/land/ad/1281058752?se=GaXHuxerSQeZfbcg1w8e1w&utm_medium=api&utm_source=a9ccf687&v=38FEEA1604D39C331482830D5C024A25F9821DF9,0,Uber Driver-Partner: Make every day payday with Instant Pay
