city,state,lat,lng
Pocahontas,Iowa,42.7262681,-94.6477383
Pocatello,Idaho,42.8688613,-112.4401098
Pocomoke City,Maryland,38.075684,-75.5679832
Pocono Pines,Pennsylvania,41.1067545,-75.4543522
Point,Texas,32.7661945,-16.8378304
Point Pleasant,New Jersey,40.0831714,-74.0681931
Point Pleasant,West Virginia,38.8445251,-82.1370889
Poland,Maine,44.060946,-70.394211
Poland,Ohio,41.024226,-80.614795
Polk,Ohio,40.9445003,-82.2154361
Polk City,Florida,28.1825147,-81.8239676
Polkton,North Carolina,35.0076546,-80.2008947
Pollock Pines,California,38.7497125,-120.5776645
Polo,Illinois,41.986141,-89.5792782
Polson,Montana,47.6905295,-114.1637614
Pomeroy,Ohio,39.0275781,-82.033752
Pomona,California,34.0553813,-117.7517496
Pomona,New York,41.1898885,-74.0560459
Pompano Beach,Florida,26.2378597,-80.1247667
Ponca City,Oklahoma,36.7267431,-97.0667341
Ponder,Texas,33.1828974,-97.2872403
Ponte Vedra Beach,Florida,30.2396865,-81.3856384
Pontiac,Illinois,40.8808666,-88.6297839
Pontiac,Michigan,42.6389216,-83.2910468
Pontoon Beach,Illinois,38.7317158,-90.0803839
Pontotoc,Mississippi,34.2114655,-89.0382651
Poolesville,Maryland,39.1459392,-77.4169311
Poplar Bluff,Missouri,36.7568327,-90.3957115
Poplar Grove,Illinois,41.4578121,-90.4565204
Poplarville,Mississippi,30.8401863,-89.5342315
Poquoson,Virginia,37.1223664,-76.3457773
Port Allegany,Pennsylvania,41.810898,-78.2797352
Port Angeles,Washington,48.118146,-123.4307413
Port Arthur,Texas,29.8988258,-93.9287815
Port Byron,Illinois,41.6064219,-90.3354061
Port Carbon,Pennsylvania,40.6954701,-76.1656991
Port Charlotte,Florida,26.9761707,-82.0906448
Port Chester,New York,41.0017643,-73.6656834
Port Deposit,Maryland,39.6048327,-76.1152289
Port Hueneme,California,34.1477829,-119.1951074
Port Huron,Michigan,42.9815877,-82.440466
Port Isabel,Texas,26.0734119,-97.2085844
Port Jefferson,New York,40.9465118,-73.0691257
Port Jefferson Station,New York,40.9253764,-73.0473284
Port Jervis,New York,41.3750937,-74.692663
Port Lavaca,Texas,28.6149968,-96.6260892
Port Ludlow,Washington,47.9253738,-122.6834969
Port Matilda,Pennsylvania,40.7996651,-78.0541814
Port Neches,Texas,29.9913244,-93.9585067
Port Orange,Florida,29.101628,-81.0105962
Port Orchard,Washington,47.5315625,-122.6384056
Port Richey,Florida,28.2716755,-82.7195451
Port St. Joe,Florida,29.8118757,-85.302974
Port St. Lucie,Florida,27.2939333,-80.3503283
Port Sulphur,Louisiana,29.4804947,-89.6939531
Port Townsend,Washington,48.1185325,-122.7679629
Port Washington,New York,40.8256561,-73.6981858
Port Washington,Wisconsin,43.3872247,-87.875644
Portage,Indiana,41.5758708,-87.1761455
Portage,Michigan,42.2011538,-85.5800022
Portage,Wisconsin,44.4604931,-89.5108818
Portales,New Mexico,34.1861922,-103.3343978
Porter,Texas,30.1024397,-95.2296553
Porterfield,Wisconsin,45.154425,-87.794551
Porterville,California,36.06523,-119.0167679
Portland,Texas,27.8768086,-97.3233874
Portland,Oregon,45.5202471,-122.6741949
Portland,Michigan,42.8692006,-84.9030517
Portland,Tennessee,36.5817089,-86.5163833
Portland,Indiana,40.4344895,-84.9777455
Portland,Maine,43.6610277,-70.2548596
Portland,Connecticut,41.5728924,-72.6406905
Portola Valley,California,37.3736298,-122.219047
Portsmouth,New Hampshire,43.0717552,-70.7625532
Portsmouth,Ohio,38.7316375,-82.9965441
Portsmouth,Rhode Island,41.6024068,-71.2503157
Portsmouth,Virginia,36.8678592,-76.3755985
Posen,Illinois,41.6317008,-87.681437
Post Falls,Idaho,47.7110106,-116.9480877
Potomac,Maryland,39.017936,-77.2094542
Potosi,Missouri,37.936438,-90.7879086
Potsdam,New York,44.6697996,-74.9813349
Potts Camp,Mississippi,34.6462935,-89.3050041
Pottsboro,Texas,33.759271,-96.6694402
Pottstown,Pennsylvania,40.2452976,-75.6496424
Pottsville,Pennsylvania,40.6851324,-76.1953701
Poulsbo,Washington,47.7391366,-122.63928
Poway,California,32.9628234,-117.0358646
Powell,Wyoming,44.752873,-108.75902
Powell,Ohio,40.1578403,-83.0751869
Powell,Tennessee,36.0317472,-84.0279677
Powhatan,Virginia,37.5531622,-77.9112655
Prairie Grove,Arkansas,35.9759145,-94.3177103
Prairie Village,Kansas,38.9914109,-94.6332768
Prairie du Chien,Wisconsin,43.0518185,-91.141263
Prairieville,Louisiana,30.3029721,-90.9720451
Pratt,Kansas,37.6280602,-98.7485305
Prattville,Alabama,32.4640245,-86.4596966
Pray,Montana,45.6758908,8.2087649
Prescott,Arizona,34.5399962,-112.4687616
Prescott,Wisconsin,44.7488565,-92.8021471
Prescott Valley,Arizona,34.6100243,-112.315721
Presque Isle,Maine,46.681479,-68.016357
Preston,Idaho,42.0963133,-111.8766173
Preston,Maryland,38.7126151,-75.9099361
Prestonsburg,Kentucky,37.6656527,-82.7715486
Price,Utah,39.5994095,-110.8107148
Priest River,Idaho,48.1807415,-116.909365
Prince Frederick,Maryland,38.5403996,-76.5844017
Prince George,Virginia,37.1815024,-77.2153144
Princess Anne,Maryland,38.2028428,-75.6920008
Princeton,Illinois,41.368092,-89.4648145
Princeton,Indiana,38.3553236,-87.5675223
Princeton,Kentucky,37.1092162,-87.8819595
Princeton,Massachusetts,42.4487019,-71.877296
Princeton,Minnesota,45.5726619,-93.5853656
Princeton,New Jersey,40.3492744,-74.6592958
Princeton,Texas,33.1801161,-96.4980424
Princeton,West Virginia,37.366328,-81.1026607
Princeton,Wisconsin,43.8508134,-89.1217828
Prineville,Oregon,44.2998261,-120.834972
Pringle,Pennsylvania,41.2781367,-75.8971413
Printer,Kentucky,37.5298216,-82.7462699
Prior Lake,Minnesota,44.7133271,-93.4226873
Proctor,Minnesota,46.7471638,-92.2254695
Proctorville,Ohio,38.4370282,-82.3770959
Progreso,Texas,26.0922991,-97.9572242
Prospect,Connecticut,41.5023192,-72.9787163
Prospect,Kentucky,38.345068,-85.615517
Prospect Heights,Illinois,42.0953049,-87.9375694
Prospect Park,Pennsylvania,39.8878904,-75.3082426
Prosper,Texas,33.2385763,-96.7866058
Providence,Rhode Island,41.8239891,-71.4128343
Providence,Utah,41.7062379,-111.8177
Providence Forge,Virginia,37.4418131,-77.0435799
Provo,Utah,40.2338438,-111.6585337
Pryor,Oklahoma,36.3084275,-95.3169136
Pueblo,Colorado,38.2544472,-104.609141
Pueblo West,Colorado,38.3229862,-104.741617
Pukwana,South Dakota,43.778052,-99.181485
Pulaski,Tennessee,35.1998023,-87.0308412
Pulaski,Virginia,37.0580572,-80.7297289
Pullman,Washington,46.7304268,-117.173895
Punta Gorda,Florida,26.9297836,-82.0453664
Punxsutawney,Pennsylvania,40.9436303,-78.971078
Purcell,Oklahoma,35.0136831,-97.3611395
Purcellville,Virginia,39.1367717,-77.7147153
Putnam,Connecticut,41.9153094,-71.9092563
Putney,Vermont,42.9749197,-72.5221575
Puyallup,Washington,47.1849009,-122.2921406
Quaker City,Ohio,39.9700707,-81.2992798
Quakertown,Pennsylvania,40.4417682,-75.3415667
Quantico,Virginia,38.5228755,-77.2901863
Quarryville,Pennsylvania,39.897047,-76.1635655
Quartz Hill,California,34.6452645,-118.2181308
Quartzsite,Arizona,33.6639137,-114.2299486
Queen Creek,Arizona,33.2483858,-111.6341585
Queens County,New York,40.6524927,-73.7914214
Queensbury,New York,43.3618532,-73.6652451
Queenstown,Maryland,38.9906679,-76.1577268
Quicksburg,Virginia,38.6931722,-78.6789064
Quinby,South Carolina,34.2365434,-79.7345054
Quincy,Massachusetts,42.2528772,-71.0022705
Quincy,Illinois,39.9356016,-91.4098727
Quincy,California,39.9309945,-120.9535739
Quincy,Florida,30.5871948,-84.5832619
Quinlan,Texas,32.9103998,-96.1355295
Quinton,Alabama,33.6720505,-87.0666648
Quinton,Virginia,37.5337537,-77.1210787
Quitman,Georgia,31.8769847,-85.0154412
Quitman,Texas,32.7957722,-95.4518285
Racine,Wisconsin,42.7260523,-87.7825242
Racine County,Wisconsin,42.729386,-88.0429806
Radcliff,Kentucky,37.8403456,-85.9491298
Raeford,North Carolina,34.9809996,-79.2241998
Rahway,New Jersey,40.6081591,-74.2776468
Rainbow City,Alabama,33.928922,-86.1399644
Rainelle,West Virginia,37.9688103,-80.7671067
Rainier,Oregon,46.0889178,-122.9360177
Raleigh,North Carolina,35.7803977,-78.6390989
Ralston,Nebraska,41.2016674,-96.0323796
Ramer,Alabama,32.0504258,-86.2213524
Ramona,California,33.035378,-116.8675132
Ramseur,North Carolina,35.7334711,-79.6525267
Ramsey,Minnesota,45.0165728,-93.0949501
Ramsey,New Jersey,41.0573188,-74.1409771
Rancho Cordova,California,38.5890723,-121.302728
Rancho Cucamonga,California,34.1033192,-117.5751735
Rancho Mirage,California,33.770859,-116.426874
Rancho Palos Verdes,California,33.7483311,-118.3707683
Rancho Santa Margarita,California,33.6408845,-117.6029341
Randall,Minnesota,46.0910771,-94.5036199
Randallstown,Maryland,39.3676844,-76.7954545
Randleman,North Carolina,35.8179143,-79.8030873
Randolph,Massachusetts,42.1618005,-71.0424838
Randolph,New Jersey,40.844265,-74.5857218
Randolph,New York,42.162005,-78.975317
Ranger,Georgia,34.5011995,-84.7096571
Ranson,West Virginia,39.2952821,-77.8603829
Rantoul,Illinois,40.3083672,-88.1558785
Rapid City,South Dakota,44.081176,-103.228006
Raritan,New Jersey,40.5695474,-74.6329363
Rathdrum,Idaho,47.8111504,-116.8969312
Raton,New Mexico,36.9035983,-104.4391002
Ravena,New York,42.4684148,-73.8162354
Ravenel,South Carolina,32.7632321,-80.2500986
Ravenna,Michigan,43.189626,-85.93704
Ravenna,Nebraska,41.0253609,-98.9125933
Ravenna,Ohio,41.157557,-81.242047
Ravensdale,Washington,47.3523235,-121.9837251
Ravenswood,West Virginia,38.9483268,-81.7609912
Rawlins,Wyoming,41.7907878,-107.2391768
Raymond,Maine,43.901851,-70.470428
Raymond,Mississippi,32.2593146,-90.4225951
Raymond,New Hampshire,43.0361961,-71.1833951
Raymore,Missouri,38.810131,-94.4676501
Raynham,Massachusetts,41.9487118,-71.0731008
Reading,Vermont,43.5000056,-72.5929151
Reading,Pennsylvania,40.335345,-75.9279495
Reading,Massachusetts,42.5256502,-71.0953314
Rebuck,Pennsylvania,40.7223067,-76.7355215
Red Bank,New Jersey,40.3470543,-74.0643065
Red Bluff,California,40.1784279,-122.2359236
Red Boiling Springs,Tennessee,36.5333888,-85.8499798
Red Bud,Illinois,38.2117173,-89.9942741
Red Hill,Pennsylvania,40.3780761,-75.4816139
Red Lake,Minnesota,47.8605178,-96.0988343
Red Lion,Pennsylvania,39.9009334,-76.6058001
Red Lodge,Montana,45.1857782,-109.2468211
Red Oak,Iowa,41.0095189,-95.228247
Red Springs,North Carolina,34.815158,-79.1837649
Red Wing,Minnesota,44.5624676,-92.5338013
Reddick,Florida,29.3666393,-82.1973184
Redding,California,40.5863563,-122.3916754
Redding,Connecticut,41.3025956,-73.3834532
Redfield,Arkansas,34.4450952,-92.1832028
Redford Charter Township,Michigan,42.3945469,-83.2953927
Redington Shores,Florida,27.8261357,-82.8289923
Redlands,California,34.055735,-117.1888961
Redmond,Oregon,44.2726203,-121.1739212
Redmond,Washington,47.6694141,-122.1238767
Redondo Beach,California,33.8455911,-118.3886766
Redwater,Texas,33.3581802,-94.2543607
Redwood City,California,37.4863239,-122.2325233
Redwood Falls,Minnesota,44.5393721,-95.1164478
Ree Heights,South Dakota,44.5185938,-99.2001057
Reed City,Michigan,43.875017,-85.51005
Reedley,California,36.5969275,-119.4502701
Reedsburg,Wisconsin,43.5324809,-90.0026259
Reedsville,Wisconsin,44.1528849,-87.9489957
Reese,Michigan,43.4505787,-83.6963533
Reform,Alabama,33.378451,-88.0153008
Refton,Pennsylvania,39.9473225,-76.2327348
Rehoboth,Massachusetts,41.8403786,-71.2494938
Rehoboth Beach,Delaware,38.7209436,-75.0760265
Rehrersburg,Pennsylvania,40.4575923,-76.2443944
Reidsville,Georgia,32.0868611,-82.1178978
Reidsville,North Carolina,36.3548586,-79.6644748
Reinholds,Pennsylvania,40.2667588,-76.1154997
Reisterstown,Maryland,39.4695489,-76.8294213
Remlap,Alabama,33.8167666,-86.6008222
Remsen,New York,43.327176,-75.186996
Reno,Nevada,39.5261392,-119.8126876
Renovo,Pennsylvania,41.3264557,-77.7508202
Rensselaer,Indiana,40.9367045,-87.1508562
Rensselaer,New York,42.7091389,-73.5107732
Renton,Washington,47.4799078,-122.2034496
Republic,Missouri,37.1202149,-93.4807001
Reserve,Louisiana,30.8703881,-92.007126
Reston,Virginia,38.9584018,-77.3579743
Revere,Massachusetts,42.4084302,-71.0119948
Rex,Georgia,33.5920544,-84.2699218
Rexburg,Idaho,43.8235163,-111.7870222
Reynolds,Nebraska,40.0597261,-97.3355944
Reynolds,Illinois,41.3297558,-90.670416
Reynoldsburg,Ohio,39.9547861,-82.8121191
Reynoldsville,Pennsylvania,41.0970071,-78.8886436
Rhinebeck,New York,41.9268754,-73.9126639
Rhineland,Missouri,38.7175443,-91.517388
Rhinelander,Wisconsin,45.636623,-89.412075
Rhododendron,Oregon,45.3295632,-121.9111906
Rhome,Texas,33.0534563,-97.4719662
Rialto,California,34.1064001,-117.3703235
Ribera,New Mexico,35.3736554,-105.4486228
Rice Lake,Wisconsin,45.5027976,-91.7331646
Richardson,Texas,32.9481789,-96.7297206
Richboro,Pennsylvania,40.229682,-74.9994889
Richburg,South Carolina,34.716394,-81.0189337
Richfield,Wisconsin,43.256116,-88.1939819
Richfield,Pennsylvania,40.6886932,-77.1127615
Richfield,Utah,38.7724674,-112.0840943
Richfield,Minnesota,44.8766431,-93.2877877
Richfield,Ohio,41.2397772,-81.6381785
Richfield Springs,New York,42.8534057,-74.9854335
Richland,Michigan,42.3761504,-85.4550054
Richland,Mississippi,33.0642939,-90.4887019
Richland,Nebraska,41.4367051,-97.2124841
Richland,Washington,46.2778406,-119.2769067
Richland Center,Wisconsin,43.3355111,-90.3854036
Richlands,Virginia,37.0944752,-81.7997182
Richmond,Virginia,37.5385087,-77.43428
Richmond,Texas,29.5821811,-95.7607832
Richmond,Missouri,39.278622,-93.9768876
Richmond,Minnesota,45.4541305,-94.518332
Richmond,California,37.9357576,-122.3477486
Richmond,Kentucky,37.7478572,-84.2946539
Richmond,Indiana,39.8286897,-84.8898521
Richmond,Illinois,42.4758522,-88.3059251
Richmond,Michigan,42.8091969,-82.7557554
Richmond County,New York,40.564209,-74.1253046
Richmond Heights,Ohio,41.552829,-81.510121
Richmond Heights,Missouri,38.6282707,-90.3191285
Richmond Hill,Georgia,31.9382652,-81.3034433
Richton Park,Illinois,41.484479,-87.7033787
Ricketts,Iowa,42.1269332,-95.5750019
Ridge,New York,40.7127281,-74.0060152
Ridge Spring,South Carolina,33.8454176,-81.6617723
Ridgecrest,California,35.6225064,-117.6699414
Ridgefield,Washington,45.8167616,-122.7433775
Ridgefield,New Jersey,40.8342669,-74.0087505
Ridgefield,Connecticut,41.2814842,-73.4981792
Ridgefield Park,New Jersey,40.8570442,-74.0215285
Ridgeland,Mississippi,32.4284761,-90.1323087
Ridgeland,South Carolina,32.4807435,-80.980386
Ridgely,Maryland,38.9480656,-75.8848665
Ridgetop,Tennessee,36.3950488,-86.7794419
Ridgeville,South Carolina,33.0966193,-80.3152808
Ridgeway,Virginia,36.5768047,-79.8583721
Ridgeway,South Carolina,34.3076471,-80.9603643
Ridgewood,New Jersey,40.9796683,-74.1194403
Ridgway,Pennsylvania,41.4203391,-78.7286388
Ridley Park,Pennsylvania,39.8812236,-75.3237993
Rifle,Colorado,39.5347023,-107.7831199
Rigby,Idaho,43.6751937,-111.918002
Rincon,Georgia,32.2960289,-81.2353905
Rindge,New Hampshire,42.7511964,-72.0098021
Ringgold,Georgia,34.91591,-85.1091173
Rio,Wisconsin,44.4308975,-89.6884637
Rio Grande City,Texas,26.3827771,-98.8205251
Rio Hondo,Texas,26.2353516,-97.5819319
Rio Linda,California,38.6873975,-121.4593775
Rio Rancho,New Mexico,35.233375,-106.6644716
Rio Verde,Arizona,33.7233612,-111.6782566
Rio Vista,California,38.1557502,-121.6913439
Ripley,Tennessee,35.7453551,-89.5297973
Ripley,West Virginia,38.8188287,-81.7105572
Ripley,Mississippi,34.7298181,-88.9506182
Ripley,Ohio,38.7456277,-83.8449245
Ripon,Wisconsin,43.8424502,-88.8372972
Ripon,California,37.741595,-121.1243828
Rising Sun,Indiana,38.9495047,-84.853838
Rising Sun,Maryland,39.6980597,-76.0628964
Rittman,Ohio,40.9723644,-81.7811745
Riva,Maryland,38.9520566,-76.5780184
River Edge,New Jersey,40.9287098,-74.0398622
River Falls,Wisconsin,44.8595111,-92.6265897
River Forest,Illinois,41.8978091,-87.8139483
River Forest,Indiana,40.1097633,-85.7271991
River Grove,Illinois,41.9258642,-87.8358943
River Oaks,Texas,29.7520887,-95.4378737
Riverbank,California,37.7360396,-120.9354895
Riverdale,California,36.425688,-119.8561587
Riverdale,Georgia,33.5726113,-84.4132594
Riverdale,Nebraska,40.7842762,-99.1623328
Riverdale,New Jersey,40.9939865,-74.3034824
Riverdale,Utah,41.1791924,-111.9929921
Riverdale Park,Maryland,38.9615103,-76.9296515
Riverhead,New York,40.9170435,-72.6620402
Riverside,California,33.9533546,-117.3961623
Riverside,Illinois,41.8323474,-87.8153195
Riverside,Missouri,36.0425691,-90.3373235
Riverside,New Jersey,40.5098259,-74.7840518
Riverside,Oregon,45.6759025,-118.7352097
Riverside,Pennsylvania,40.9553644,-76.6288451
Riverside County,California,33.7219991,-116.0372472
Riverton,Wyoming,43.0644025,-108.4567578
Riverton,Utah,40.5220027,-111.9391003
Riverton,New Jersey,40.0115009,-75.0148931
Riverton,Illinois,39.8442164,-89.5395417
Riverview,Florida,27.871197,-82.3269883
Riverview,Michigan,42.1742073,-83.1793697
Riverwoods,Illinois,42.1676068,-87.8970986
Roanoke,Indiana,40.9625467,-85.3733078
Roanoke,Texas,33.0040126,-97.2258483
Roanoke,Virginia,37.2738215,-79.9602021
Roanoke Rapids,North Carolina,36.4610756,-77.6548026
Roaring Spring,Pennsylvania,40.3359086,-78.3908472
Robbins,Illinois,41.6439227,-87.7036602
Robbinsdale,Minnesota,45.031696,-93.3353198
Robbinsville,North Carolina,35.3227597,-83.8069988
Robersonville,North Carolina,35.8251589,-77.2491298
Roberts,Wisconsin,44.9838558,-92.5560301
Robesonia,Pennsylvania,40.3517591,-76.134389
Robinson,Illinois,39.0053201,-87.7391936
Robinson,Texas,31.4676687,-97.1147226
Robinsonville,Mississippi,34.8173207,-90.3162087
Robstown,Texas,27.7903032,-97.6688843
Rochelle,Illinois,41.9239178,-89.0687074
Rochelle Park,New Jersey,40.9092993,-74.0733086
Rochester,Pennsylvania,40.7022913,-80.2860955
Rochester,New York,43.157285,-77.615214
Rochester,Minnesota,44.0234387,-92.4630182
Rochester,New Hampshire,43.3050631,-70.9753629
Rochester,Massachusetts,41.7317701,-70.8200371
Rochester,Indiana,41.0648846,-86.2159959
Rochester,Michigan,42.680588,-83.1338214
Rochester Hills,Michigan,42.6583661,-83.1499322
Rock Creek,Ohio,41.0888833,-83.1440946
Rock Falls,Illinois,41.7797533,-89.6889967
Rock Hill,South Carolina,34.9248667,-81.0250784
Rock Rapids,Iowa,43.427195,-96.17586
Rock River,Wyoming,41.741568,-105.974692
Rock Spring,Georgia,34.8242442,-85.2427323
Rock Springs,Wyoming,41.5869225,-109.2047867
Rock Valley,Iowa,43.205241,-96.294843
Rockaway,New Jersey,40.9012101,-74.5143232
Rockaway Beach,Missouri,36.6992276,-93.1599022
Rockaway Beach,Oregon,45.613598,-123.943147
Rockdale,Texas,30.6549433,-97.0058245
Rockford,Tennessee,35.8275832,-83.9407373
Rockford,Michigan,43.119721,-85.559604
Rockford,Minnesota,45.0882963,-93.7344099
Rockford,Iowa,43.0521922,-92.9485301
Rockford,Illinois,42.2713945,-89.093966
Rockingham,North Carolina,36.3926798,-79.744144
Rockland,Maine,44.104352,-69.108124
Rockland,Massachusetts,42.1306563,-70.9161551
Rockledge,Florida,28.3137515,-80.7242189
Rockleigh,New Jersey,41.0003754,-73.9304141
Rocklin,California,38.7907339,-121.2357828
Rockmart,Georgia,34.0026005,-85.0416133
Rockport,Indiana,37.8831055,-87.0494408
Rockport,Maine,44.1845236,-69.0761491
Rockport,Massachusetts,42.6556507,-70.6203216
Rockport,Texas,28.0205733,-97.0544341
Rockvale,Tennessee,35.7576331,-86.5312318
Rockville,Indiana,39.7625404,-87.2291809
Rockville,Maryland,39.0840054,-77.1527573
Rockville,Virginia,39.6214707,-79.7047741
Rockville Centre,New York,40.6574186,-73.6450664
Rockwall,Texas,32.9312336,-96.4597089
Rockwell,North Carolina,35.5512508,-80.4064485
Rockwell City,Iowa,42.3952576,-94.6338671
Rockwood,Michigan,42.0708765,-83.2465957
Rockwood,Pennsylvania,39.9156337,-79.1522515
Rockwood,Tennessee,35.8656284,-84.68494
Rocky Face,Georgia,34.8275814,-84.6104884
Rocky Ford,Colorado,38.052508,-103.7202274
Rocky Hill,Connecticut,41.6648216,-72.6392587
Rocky Mount,Virginia,36.9962007,-79.8909474
Rocky Mount,North Carolina,35.9423833,-77.7956949
Rocky Point,New York,40.9525987,-72.9253805
Rocky Point,North Carolina,34.4351676,-77.8877638
Rocky River,Ohio,41.4756031,-81.8393034
Rodeo,California,38.0339842,-122.2676656
Roebuck,South Carolina,34.8795683,-81.9662139
Rogers,Arkansas,36.3320197,-94.1185366
Rogers,Minnesota,45.1888534,-93.5530144
Rogersville,Tennessee,36.407317,-83.0054423
Rogersville,Missouri,37.1169951,-93.0557343
Rohnert Park,California,38.3396367,-122.7010984
Roland,Oklahoma,35.4212021,-94.5146616
Rolesville,North Carolina,35.9232862,-78.4573914
Rolla,Missouri,37.9509324,-91.7708076
Rolling Fork,Mississippi,32.9065168,-90.8781567
Rolling Hills,California,33.7668041,-118.3496623
Rolling Meadows,Illinois,42.0841936,-88.0131275
Rombauer,Missouri,36.8431097,-90.2801059
Rome,Georgia,34.257038,-85.1646726
Rome,New York,43.2128473,-75.4557304
Rome City,Indiana,41.4961609,-85.3766454
Romeoville,Illinois,41.6475306,-88.0895061
Romney,West Virginia,39.3419698,-78.7564522
Romulus,Michigan,42.2222614,-83.3965995
Ronan,Montana,47.5288233,-114.1015013
Ronceverte,West Virginia,37.7497542,-80.4628391
Ronkonkoma,New York,40.8074945,-73.1360303
Ronks,Pennsylvania,40.0262104,-76.168566
Roodhouse,Illinois,39.4839361,-90.3715105
Roosevelt,Oklahoma,34.8486737,-99.0217429
Roosevelt,Utah,40.299403,-109.9887605
Roscoe,Illinois,42.4133505,-89.0092742
Roseboro,North Carolina,34.9529475,-78.5086181
Roseburg,Oregon,43.216505,-123.3417381
Rosedale,Mississippi,33.8534421,-91.0278863
Rosedale,Maryland,39.3201074,-76.5155191
Roseland,Nebraska,40.4713068,-98.5589087
Roseland,New Jersey,40.8206555,-74.2937595
Roselle,Illinois,41.9847505,-88.0797933
Roselle,New Jersey,40.6503925,-74.2608833
Roselle Park,New Jersey,40.6642692,-74.2632022
Rosemead,California,34.0676169,-118.0879763
Rosemont,Illinois,41.9941334,-87.8756737
Rosemount,Minnesota,44.7391873,-93.12611
Rosenberg,Texas,29.5571825,-95.8085623
Roseville,Michigan,42.4972583,-82.9371409
Roseville,Minnesota,45.0060767,-93.1566107
Roseville,California,38.7521235,-121.2880059
Roseville,Illinois,40.7322617,-90.6645784
Rosharon,Texas,29.3521203,-95.460341
Roslyn,New York,40.7998227,-73.6509621
Roslyn Heights,New York,40.7887117,-73.6473511
Ross,North Dakota,48.3111302,-102.5465682
Rossburg,Ohio,40.2789361,-84.6374571
Rossford,Ohio,41.6097726,-83.5643782
Rossmoor,California,33.7855722,-118.0850642
Rossville,Georgia,34.9831584,-85.2861011
Rossville,Indiana,40.4169804,-86.5947239
Roswell,Georgia,34.02332,-84.360022
Roswell,New Mexico,33.3943282,-104.5229518
Rothschild,Wisconsin,44.8871907,-89.6201218
Rotonda West,Florida,26.8578429,-82.2948169
Rotterdam,New York,42.825938,-74.0279982
Rougemont,North Carolina,36.2184752,-78.926397
Round Hill,Virginia,39.132723,-77.7686273
Round Lake,Illinois,42.353355,-88.0934145
Round Lake Beach,Illinois,42.3716881,-88.0900806
Round Rock,Texas,30.508235,-97.6788934
Roundhill,Kentucky,37.2369919,-86.4308134
Roundup,Montana,46.445242,-108.5417999
Rowland Heights,California,33.9761238,-117.9053395
Rowlett,Texas,32.9029017,-96.56388
Rowley,Massachusetts,42.7136977,-70.8818364
Roxboro,North Carolina,36.3937519,-78.9827881
Roxbury,New York,42.2839739,-74.5648747
Roxbury Township,New Jersey,40.8829709,-74.6549408
Roy,Utah,41.1617999,-112.0261903
Roy,Washington,47.0042643,-122.539846
Royal Oak,Michigan,42.4894801,-83.1446485
Royal Palm Beach,Florida,26.7017553,-80.2233842
Royalton,Minnesota,45.8299124,-94.293702
Royersford,Pennsylvania,40.1842688,-75.5379639
Royse City,Texas,32.9761045,-96.331334
Royston,Georgia,34.2870503,-83.1101483
Ruby Valley,Nevada,40.4285259,-115.4023845
Ruckersville,Virginia,38.2331873,-78.369175
Ruffs Dale,Pennsylvania,40.1720126,-79.6074971
Rugby,North Dakota,48.368888,-99.996246
Ruidoso,New Mexico,33.3315804,-105.6730991
Rumford,Maine,44.554271,-70.551453
Rumson,New Jersey,40.372054,-73.9990269
Runnells,Iowa,41.5111013,-93.3574318
Runnemede,New Jersey,39.8523358,-75.0679498
Rural Hall,North Carolina,36.2404158,-80.2933838
Rush City,Minnesota,45.6855145,-92.9654903
Rushland,Pennsylvania,40.257725,-75.0305328
Rushville,Indiana,39.608756,-85.4469755
Rushville,Missouri,39.586662,-95.0260781
Rushville,Ohio,39.76451,-82.4315441
Rusk,Texas,31.7960064,-95.1502214
Ruskin,Florida,27.7208575,-82.4331528
Russell,Pennsylvania,41.9414478,-79.1350456
Russell,Kentucky,38.5173028,-82.6976631
Russell Springs,Kentucky,37.0439,-85.0768487
Russellville,Alabama,34.5067141,-87.7294591
Russellville,Arkansas,35.2784173,-93.1337856
Russellville,Kentucky,36.8453199,-86.887219
Russellville,Missouri,37.591717,-90.6195664
Russiaville,Indiana,40.4175374,-86.2713849
Rustburg,Virginia,37.2768113,-79.1008543
Ruston,Louisiana,32.5232053,-92.637927
Ruther Glen,Virginia,37.9287494,-77.4558151
Rutherford,New Jersey,40.826489,-74.1068091
Rutherfordton,North Carolina,35.3692877,-81.9567716
Ruthville,Virginia,37.3673631,-77.0410844
Rutland,Massachusetts,42.3695356,-71.9481302
Rutledge,Georgia,33.6259545,-83.6123935
Rye,New Hampshire,43.0120186,-70.7719426
Rye,New York,40.9808209,-73.684294
Rye Brook,New York,41.0192641,-73.6834621
Sabetha,Kansas,39.902222,-95.800823
Sabina,Ohio,39.4886732,-83.6368659
Sabinal,Texas,29.3174554,-99.4664356
Sacaton,Arizona,33.086806,-111.7581877
Sachse,Texas,32.9762327,-96.5952703
Saco,Maine,43.5009176,-70.4428286
Sacramento,California,38.5815719,-121.4943996
Sacramento County,California,38.4732259,-121.2980707
Saddle Brook,New Jersey,40.898988,-74.0926418
Saddle River,New Jersey,41.0317637,-74.1020866
Saegertown,Pennsylvania,41.7189447,-80.1475583
Safety Harbor,Florida,27.9908529,-82.6931553
Safford,Arizona,32.8339546,-109.70758
Saginaw,Michigan,43.4200387,-83.9490365
Saint Albans,West Virginia,38.3856488,-81.836241
Saint Albans City,Vermont,44.8108791,-73.0831924
Saint Ann,Missouri,38.7272735,-90.3831719
