job posting id,job title,date created,category,company name,city,state,country,lat,lng,latlng
1281079013,Uber Driver Partner - Supplement Your Call Center Income,2019-09-30 20:28:09,Other/General Jobs,Uber,Henderson,Nevada,United States,35.920884,-115.165201,"35.920884,-115.165201"
1281195675,Flexible Hours - Uber Partner Driver,2019-09-30 21:52:35,Other/General Jobs,Uber,Chicago,Illinois,United States,41.877521,-87.611233,"41.877521,-87.611233"
1281069691,Be an Uber Driver Partner in your city,2019-09-30 20:22:03,Other/General Jobs,Uber,Henderson,Nevada,United States,35.920884,-115.165201,"35.920884,-115.165201"
1281195974,Uber Full Time Driver - Independent Contractor,2019-09-30 21:52:50,Other/General Jobs,Uber,Bedford Park,Illinois,United States,41.755587,-87.787401,"41.755587,-87.787401"
1281200406,Get Your Side Hustle On - Uber Driver Partner,2019-09-30 21:57:11,Other/General Jobs,Uber,Chicago,Illinois,United States,41.793644,-87.72171999999998,"41.793644,-87.72171999999998"
1281058560,Want to drive with Uber? Sign up today,2019-09-30 20:16:56,Other/General Jobs,Uber,Philadelphia,Pennsylvania,United States,39.996593,-75.134741,"39.996593,-75.134741"
1281060128,"Uber Driver-Partner: With Uber, your safety is a priority",2019-09-30 20:17:50,Other/General Jobs,Uber,Philadelphia,Pennsylvania,United States,39.919563,-75.157444,"39.919563000000004,-75.157444"
1281067148,Uber Driver Partner - Supplement Your Warehouse Income,2019-09-30 20:20:11,Other/General Jobs,Uber,Quakertown,Pennsylvania,United States,40.483716,-75.393847,"40.483715999999994,-75.393847"
1312805798,"Physician: Internal Medicine Physician Needed Outside of Boston, Massachusetts | JOB-2440838",2019-10-25 12:38:55,Healthcare & Nursing Jobs,CompHealth,Framingham,Massachusetts,United States,42.323168,-71.435188,"42.323168,-71.435188"
1281199100,Call Center Alternative - Drive with Uber,2019-09-30 21:55:45,Other/General Jobs,Uber,Bedford Park,Illinois,United States,41.755587,-87.787401,"41.755587,-87.787401"
1281076502,Uber Driver Partner - Supplement Your Cashier Income,2019-09-30 20:26:24,Other/General Jobs,Uber,Henderson,Nevada,United States,35.920884,-115.165201,"35.920884,-115.165201"
1281058255,Uber Driver Partner - Earn money on your schedule,2019-09-30 20:16:46,Other/General Jobs,Uber,Philadelphia,Pennsylvania,United States,39.955624,-75.164753,"39.955624,-75.164753"
1281065908,Want to drive with Uber? Sign up today,2019-09-30 20:19:33,Other/General Jobs,Uber,Philadelphia,Pennsylvania,United States,39.996593,-75.134741,"39.996593,-75.134741"
1312805067,Physician: Geriatrician Needed in Kentucky | JOB-2455420,2019-10-25 12:38:40,Healthcare & Nursing Jobs,CompHealth,Louisville,Kentucky,United States,38.255693,-85.751283,"38.255693,-85.751283"
1281073382,Driver gig - Earn on your schedule,2019-09-30 20:24:21,Other/General Jobs,Uber,Henderson,Nevada,United States,35.920884,-115.165201,"35.920884,-115.165201"
1281200880,Retail Associate Alternative - Drive with Uber,2019-09-30 21:57:36,Other/General Jobs,Uber,Cicero,Illinois,United States,41.845588,-87.753945,"41.845588,-87.753945"
1312805156,Physician: Pediatric Neurologist Needed in Western Michigan | JOB-2466895,2019-10-25 12:38:43,Healthcare & Nursing Jobs,CompHealth,Kalamazoo,Michigan,United States,42.259363,-85.571502,"42.259363,-85.571502"
1312805660,Physician: Great Family Medicine Physician Opportunity in Mountain Home Arkansas | JOB-2409631,2019-10-25 12:38:52,Healthcare & Nursing Jobs,CompHealth,Mountain Home,Arkansas,United States,36.335345,-92.385159,"36.335345000000004,-92.385159"
1281081932,Driver Gig,2019-09-30 20:31:05,Other/General Jobs,Uber,Waltham,Massachusetts,United States,42.400469,-71.257723,"42.400469,-71.257723"
1281066288,Become an Uber Driver and Earn Tips,2019-09-30 20:19:45,Other/General Jobs,Uber,Henderson,Nevada,United States,35.920884,-115.165201,"35.920884,-115.165201"
1281081186,Uber Driver Partner (Be Your Own Boss),2019-09-30 20:30:56,Other/General Jobs,Uber,Boston,Massachusetts,United States,42.354856,-71.066119,"42.354856,-71.066119"
1281071250,Uber Driver-Partner: Make Money Anytime,2019-09-30 20:23:01,Other/General Jobs,Uber,Henderson,Nevada,United States,35.920884,-115.165201,"35.920884,-115.165201"
1281204473,Call Center Alternative - Drive with Uber,2019-09-30 22:01:05,Other/General Jobs,Uber,West Chicago,Illinois,United States,41.888565,-88.200524,"41.888565,-88.200524"
1329514910,Physician: Pulmonary/Critical Care Physician Needed in Texas | JOB-2602511,2019-11-07 14:23:35,Healthcare & Nursing Jobs,CompHealth,Eldorado,Illinois,United States,37.87838,-88.39337900000002,"37.87838,-88.39337900000002"
1281199230,Uber Driver Partner - Supplement Your Truck Driver Income,2019-09-30 21:55:49,Other/General Jobs,Uber,Chicago,Illinois,United States,41.877521,-87.611233,"41.877521,-87.611233"
1281075309,Personal Transportation,2019-09-30 20:25:40,Other/General Jobs,Uber,North Las Vegas,Nevada,United States,36.204003,-115.129625,"36.204003,-115.129625"
1312804838,Physician: Primary Care Physician Needed in Southeast Missouri | JOB-2503016,2019-10-25 12:38:25,Healthcare & Nursing Jobs,CompHealth,Caruthersville,Missouri,United States,36.193125,-89.655635,"36.193125,-89.655635"
1281076125,Drive on Your Schedule,2019-09-30 20:26:09,Other/General Jobs,Uber,Philadelphia,Pennsylvania,United States,39.955624,-75.164753,"39.955624,-75.164753"
1281058022,Uber Driving Partner,2019-09-30 20:16:41,Other/General Jobs,Uber,Las Vegas,Nevada,United States,36.236024,-115.352904,"36.236024,-115.35290400000001"
1281067544,Boost your earnings with tips. Drive with Uber.,2019-09-30 20:20:34,Other/General Jobs,Uber,Tinicum Township,Pennsylvania,United States,39.870946,-75.282686,"39.870946,-75.282686"
1281064921,Uber Driver-Partner: Make Money Anytime,2019-09-30 20:19:01,Other/General Jobs,Uber,Henderson,Nevada,United States,35.920884,-115.165201,"35.920884,-115.165201"
1312805348,Physician: Solo Family Practice Physician Opportunity in New Hampshire | JOB-2358486,2019-10-25 12:38:47,Healthcare & Nursing Jobs,CompHealth,Dover,New Hampshire,United States,43.197862,-70.87366999999998,"43.197862,-70.87366999999998"
1281065248,Uber Driver Partner - A new way to earn,2019-09-30 20:19:12,Other/General Jobs,Uber,Boston,Massachusetts,United States,42.354856,-71.066119,"42.354856,-71.066119"
1281064763,Uber Driver-Partner: Make Money on Your Schedule,2019-09-30 20:18:55,Other/General Jobs,Uber,Philadelphia,Pennsylvania,United States,40.072139,-75.171164,"40.072139,-75.171164"
1281200305,Be an Uber Driver Partner in your city,2019-09-30 21:57:02,Other/General Jobs,Uber,Chicago,Illinois,United States,41.957776,-87.655647,"41.957776,-87.655647"
1281064788,Flexible Hours & Weekly Pay - Uber Driver Partner,2019-09-30 20:18:58,Other/General Jobs,Uber,Henderson,Nevada,United States,35.920884,-115.165201,"35.920884,-115.165201"
1281200745,Seasonal Uber Driver Partner,2019-09-30 21:57:28,Other/General Jobs,Uber,Chicago,Illinois,United States,41.877521,-87.611233,"41.877521,-87.611233"
1281195500,Make More Money this Fall Driving Your Car. Drive with Uber,2019-09-30 21:52:24,Other/General Jobs,Uber,Chicago,Illinois,United States,41.877521,-87.611233,"41.877521,-87.611233"
1281080684,Need extra cash for the Fall? Drive with Uber,2019-09-30 20:30:35,Other/General Jobs,Uber,Boston,Massachusetts,United States,42.283528,-71.12177199999998,"42.283528000000004,-71.12177199999998"
1281200409,Uber Driver Partner - Supplement Your Front Desk Income,2019-09-30 21:57:11,Other/General Jobs,Uber,Chicago,Illinois,United States,41.71,-87.62,"41.71,-87.62"
1281081927,Drive & Earn when You Want,2019-09-30 20:31:05,Other/General Jobs,Uber,Waltham,Massachusetts,United States,42.400469,-71.257723,"42.400469,-71.257723"
1281199376,Uber Driver-Partner: Set Your Own Schedule,2019-09-30 21:55:55,Other/General Jobs,Uber,Chicago,Illinois,United States,41.968185,-87.68030300000002,"41.968185,-87.68030300000002"
1312804820,Physician: Pulmonology/Critical Care Physician Needed in MT | JOB-2529815,2019-10-25 12:38:24,Healthcare & Nursing Jobs,CompHealth,Great Falls,Montana,United States,47.515458,-111.280357,"47.515458,-111.28035700000001"
1281200777,Uber Driver Partner - Supplement Your Assistant Income,2019-09-30 21:57:29,Other/General Jobs,Uber,Highland Park,Illinois,United States,42.210494,-87.80462,"42.210494,-87.80462"
1281195271,Need extra cash? Drive with Uber and earn tips,2019-09-30 21:52:13,Other/General Jobs,Uber,Glenview,Illinois,United States,42.090964,-87.797697,"42.090964,-87.797697"
1281075434,Uber Driver Partner - Supplement Your Full Time Income,2019-09-30 20:25:44,Other/General Jobs,Uber,Cleveland,Ohio,United States,41.508952,-81.607495,"41.508952,-81.607495"
1328241549,"Physician: PC Physician Job near Columbia, South Carolina | JOB-2359846",2019-11-06 20:27:34,Healthcare & Nursing Jobs,CompHealth,West Columbia,South Carolina,United States,33.993487,-81.073983,"33.993487,-81.073983"
1281066132,Seasonal Gig - Drive with Uber,2019-09-30 20:19:41,Other/General Jobs,Uber,Philadelphia,Pennsylvania,United States,39.996593,-75.134741,"39.996593,-75.134741"
1281197336,Uber Driver Partner (Make More Money Between Internships),2019-09-30 21:54:01,Other/General Jobs,Uber,Chicago,Illinois,United States,41.877521,-87.611233,"41.877521,-87.611233"
1281076173,Uber Driver-Partner: Be Your Own Boss,2019-09-30 20:26:10,Other/General Jobs,Uber,Boston,Massachusetts,United States,42.354856,-71.066119,"42.354856,-71.066119"
1334501959,Physician: MFM/Perinatologist Needed in NY | JOB-2610610,2019-11-11 22:10:13,Healthcare & Nursing Jobs,CompHealth,Norwich,New York,United States,42.522869,-75.57467700000002,"42.522869,-75.57467700000002"
1281079882,Uber Driver-Partner: Drive with 24/7 support,2019-09-30 20:28:46,Other/General Jobs,Uber,Lexington,Massachusetts,United States,42.4202,-71.2019,"42.4202,-71.2019"
1281067710,Choose your own schedule - Drive with Uber,2019-09-30 20:20:45,Other/General Jobs,Uber,Boston,Massachusetts,United States,42.354856,-71.066119,"42.354856,-71.066119"
1281196389,Uber Driver Partner - Sign up. Drive. Earn,2019-09-30 21:53:10,Other/General Jobs,Uber,Highland Park,Illinois,United States,42.210494,-87.80462,"42.210494,-87.80462"
1312805016,"Physician: Family Medicine Physician for Stowe, VT - Outpatient with Light Call | JOB-2440743",2019-10-25 12:38:39,Healthcare & Nursing Jobs,CompHealth,Morristown,Vermont,United States,44.561719,-72.598449,"44.561719000000004,-72.598449"
1328242359,Physician: OB/GYN Needed in Northwest Alabama | JOB-2462095,2019-11-06 20:28:59,Healthcare & Nursing Jobs,CompHealth,Sheffield,Alabama,United States,34.765089,-87.69864100000002,"34.765089,-87.69864100000002"
1281160398,Uber Driver Partner - Supplement your Internship Income,2019-09-30 20:54:04,Other/General Jobs,Uber,Sacramento,California,United States,38.596713,-121.494174,"38.596713,-121.494174"
1281078092,Uber Driver-Partner: Make Money Anytime,2019-09-30 20:27:24,Other/General Jobs,Uber,Henderson,Nevada,United States,35.920884,-115.165201,"35.920884,-115.165201"
1281203632,Uber Driver Partner - Supplement Your Warehouse Income,2019-09-30 22:00:22,Other/General Jobs,Uber,Chicago,Illinois,United States,41.877521,-87.611233,"41.877521,-87.611233"
1330173726,Physician: Interventional Cardiologist With Option for Structural Procedures | JOB-2610439,2019-11-08 03:06:24,Healthcare & Nursing Jobs,CompHealth,Duncan,Oklahoma,United States,34.502303000000005,-97.957813,"34.502303000000005,-97.957813"
1281196939,Seasonal Driving Opportunity,2019-09-30 21:53:43,Other/General Jobs,Uber,Chicago,Illinois,United States,41.877521,-87.611233,"41.877521,-87.611233"
1281078049,Be an Uber Driver Partner in your city,2019-09-30 20:27:23,Other/General Jobs,Uber,Boston,Massachusetts,United States,42.29176500000001,-71.071717,"42.29176500000001,-71.071717"
1281067496,Uber Driver Partner - Supplement Your Manufacturing Income,2019-09-30 20:20:29,Other/General Jobs,Uber,Philadelphia,Pennsylvania,United States,39.955624,-75.164753,"39.955624,-75.164753"
1328241329,Physician: Pediatrician Needed Between Milwaukee and Chicago | JOB-2580135,2019-11-06 20:27:17,Healthcare & Nursing Jobs,CompHealth,Beloit,Wisconsin,United States,42.508348,-89.031777,"42.508348,-89.031777"
1334499705,Physician: Temporary Job in CA for Otolaryngologist | JOB-2602635,2019-11-11 22:09:47,Healthcare & Nursing Jobs,CompHealth,Modesto,California,United States,37.669746,-120.999103,"37.669746,-120.999103"
1281079299,"With Uber, you’re insured on every trip",2019-09-30 20:28:22,Other/General Jobs,Uber,Newton,Massachusetts,United States,42.3367,-71.2094,"42.3367,-71.2094"
1281070091,Driver Gig,2019-09-30 20:22:13,Other/General Jobs,Uber,Laughlin,Nevada,United States,35.17,-114.57,"35.17,-114.57"
1281070470,Uber Driver-Partner: Make Money Anytime,2019-09-30 20:22:35,Other/General Jobs,Uber,Henderson,Nevada,United States,35.920884,-115.165201,"35.920884,-115.165201"
1328242123,"Physician: Coastal Oregon Pediatric Needed, Loan Repayment, and Huge Earning Potential | JOB-2354060",2019-11-06 20:28:24,Healthcare & Nursing Jobs,CompHealth,Astoria,Oregon,United States,46.187884,-123.831253,"46.187884000000004,-123.831253"
1339038375,Customer Service Representative,2019-11-14 21:25:46,Customer Services Jobs,Alorica,Rockford,Illinois,United States,42.331667,-89.15154799999998,"42.331666999999996,-89.15154799999998"
1312805318,Physician: Obstetrics/Gynecology Physician Opportunity in Georgia | JOB-2424218,2019-10-25 12:38:46,Healthcare & Nursing Jobs,CompHealth,Hinesville,Georgia,United States,31.85,-81.6,"31.85,-81.6"
1281065826,"Uber Driver-Partner: With Uber, your safety is a priority",2019-09-30 20:19:28,Other/General Jobs,Uber,Philadelphia,Pennsylvania,United States,39.955624,-75.164753,"39.955624,-75.164753"
1281058988,Driver - Supplement your Income,2019-09-30 20:17:04,Other/General Jobs,Uber,Henderson,Nevada,United States,35.920884,-115.165201,"35.920884,-115.165201"
1312806057,"Physician: Primary Care Physicians for Northeast IA, with Four Day Week Option | JOB-2446121",2019-10-25 12:39:00,Healthcare & Nursing Jobs,CompHealth,Coralville,Iowa,United States,41.699923,-91.588697,"41.699923,-91.588697"
1312805208,"Physician: Primary Care Physicians are Needed in Memphis, Tennessee | JOB-2496863",2019-10-25 12:38:44,Healthcare & Nursing Jobs,CompHealth,Memphis,Tennessee,United States,35.154363000000004,-90.060664,"35.154363000000004,-90.060664"
1281197309,Get a Side Gig - Uber Driver Partner,2019-09-30 21:53:57,Other/General Jobs,Uber,Cicero,Illinois,United States,41.845588,-87.753945,"41.845588,-87.753945"
1281204849,Uber Driver-Partner: Earn with 24/7 support,2019-09-30 22:01:23,Other/General Jobs,Uber,Chicago Ridge,Illinois,United States,41.701422,-87.77922,"41.701421999999994,-87.77922"
1281072644,Uber Driver Partner - Ready to make money?,2019-09-30 20:23:55,Other/General Jobs,Uber,Laughlin,Nevada,United States,35.17,-114.57,"35.17,-114.57"
1281204496,Earn Cash - Become an Uber Driver Partner,2019-09-30 22:01:05,Other/General Jobs,Uber,Skokie,Illinois,United States,42.049745,-87.759351,"42.049745,-87.759351"
1281199906,Boost your earnings with tips. Drive with Uber.,2019-09-30 21:56:29,Other/General Jobs,Uber,Chicago,Illinois,United States,41.781339,-87.76895400000002,"41.781339,-87.76895400000002"
1281064407,Uber Driver Partner - Earn money on your schedule,2019-09-30 20:18:45,Other/General Jobs,Uber,Westwood,Massachusetts,United States,42.218849,-71.207138,"42.218849,-71.207138"
1281073941,Driver - Independent Contractor,2019-09-30 20:24:45,Other/General Jobs,Uber,Waltham,Massachusetts,United States,42.400469,-71.257723,"42.400469,-71.257723"
1312806328,Physician: Pulmonary-Critical Care Position for a Lovely Town in New Mexico | JOB-2560574,2019-10-25 12:39:06,Healthcare & Nursing Jobs,CompHealth,Mexico,New York,United States,43.459514,-76.228818,"43.459514,-76.228818"
1281076478,Working an Unpaid Internship? Make Money Driving with Uber.,2019-09-30 20:26:23,Other/General Jobs,Uber,Boston,Massachusetts,United States,42.354856,-71.066119,"42.354856,-71.066119"
1281068397,Uber Driving Partner,2019-09-30 20:21:02,Other/General Jobs,Uber,Philadelphia,Pennsylvania,United States,39.996593,-75.134741,"39.996593,-75.134741"
1281203426,Uber Driver Partner - Supplement Your Warehouse Income,2019-09-30 22:00:08,Other/General Jobs,Uber,Chicago,Illinois,United States,41.877521,-87.611233,"41.877521,-87.611233"
1281060336,Uber Driver Partner - Supplement Your Cashier Income,2019-09-30 20:18:04,Other/General Jobs,Uber,Henderson,Nevada,United States,35.920884,-115.165201,"35.920884,-115.165201"
1312805703,Physician: Partnership Internal Medicine Physician Position in California | JOB-2355066,2019-10-25 12:38:53,Healthcare & Nursing Jobs,CompHealth,Chino,California,United States,34.012023,-117.67868500000002,"34.012023,-117.67868500000002"
1312805601,Physician: Pain Management Job in Goshen IN with No Call or Weekends | JOB-2377155,2019-10-25 12:38:51,Healthcare & Nursing Jobs,CompHealth,Goshen,Indiana,United States,41.55551,-85.857401,"41.55551,-85.857401"
1281067010,Uber Part Time Driver - Independent Contractor,2019-09-30 20:20:06,Other/General Jobs,Uber,North Las Vegas,Nevada,United States,36.204003,-115.129625,"36.204003,-115.129625"
1281200041,Earn while you Intern - Drive with Uber,2019-09-30 21:56:44,Other/General Jobs,Uber,Chicago,Illinois,United States,41.71,-87.62,"41.71,-87.62"
1281204087,Uber Driver-Partner: Make Money Anytime,2019-09-30 22:00:44,Other/General Jobs,Uber,Cicero,Illinois,United States,41.845588,-87.753945,"41.845588,-87.753945"
1281075698,Great Retirement Income - Drive with Uber,2019-09-30 20:25:57,Other/General Jobs,Uber,Cambridge,Massachusetts,United States,42.37,-71.12,"42.37,-71.12"
1281066328,Uber Driver-Partner: Make Money Anytime,2019-09-30 20:19:46,Other/General Jobs,Uber,Henderson,Nevada,United States,35.920884,-115.165201,"35.920884,-115.165201"
1281203847,Seasonal Driving Opportunity,2019-09-30 22:00:29,Other/General Jobs,Uber,Chicago,Illinois,United States,41.877521,-87.611233,"41.877521,-87.611233"
1281066142,Uber Driver Partner - Supplement Your Part Time Income,2019-09-30 20:19:41,Other/General Jobs,Uber,Boston,Massachusetts,United States,42.310509,-71.11739399999998,"42.310509,-71.11739399999998"
1281064251,"Uber Driver Partner - Drive anytime, get paid instantly",2019-09-30 20:18:43,Other/General Jobs,Uber,Westwood,Massachusetts,United States,42.218849,-71.207138,"42.218849,-71.207138"
1281081163,Uber Driver Partner - Flexible hours and fast earnings,2019-09-30 20:30:55,Other/General Jobs,Uber,Arlington,Massachusetts,United States,42.4288,-71.1494,"42.4288,-71.1494"
1281203126,Be an Uber Driver Partner in your city,2019-09-30 21:59:45,Other/General Jobs,Uber,Cook County,Illinois,United States,41.860433,-87.354344,"41.860433,-87.354344"
1281077940,Uber Driver Partner - Supplement Your Secretary Income,2019-09-30 20:27:15,Other/General Jobs,Uber,Henderson,Nevada,United States,35.920884,-115.165201,"35.920884,-115.165201"
1281077608,Earn Extra Cash this Fall Driving your Own Car. Drive with Uber,2019-09-30 20:27:00,Other/General Jobs,Uber,Boston,Massachusetts,United States,42.354856,-71.066119,"42.354856,-71.066119"
1281197652,Uber Driver Partner - Full Time,2019-09-30 21:54:27,Other/General Jobs,Uber,Glenview,Illinois,United States,42.090964,-87.797697,"42.090964,-87.797697"
1312805496,"Physician: Urology Physician Job in East Michigan, 30 days PTO and Fellow Stipend | JOB-2360595",2019-10-25 12:38:49,Healthcare & Nursing Jobs,CompHealth,Battle Creek,Michigan,United States,42.30294,-85.10537,"42.30294,-85.10537"
1281204269,"Uber Driver-Partner: With Uber, your safety is a priority",2019-09-30 22:00:48,Other/General Jobs,Uber,Chicago Heights,Illinois,United States,41.49525300000001,-87.62501400000002,"41.49525300000001,-87.62501400000002"
1281058524,Choose your own schedule - Drive with Uber,2019-09-30 20:16:55,Other/General Jobs,Uber,Henderson,Nevada,United States,35.920884,-115.165201,"35.920884,-115.165201"
1281062768,Independent Contractor - Uber Partner Driver,2019-09-30 20:18:23,Other/General Jobs,Uber,Boston,Massachusetts,United States,42.3601,-71.1308,"42.3601,-71.1308"
1281070423,Uber Driver Partner - Earn money on your schedule,2019-09-30 20:22:34,Other/General Jobs,Uber,Philadelphia,Pennsylvania,United States,39.955624,-75.164753,"39.955624,-75.164753"
1281199964,Uber Driver Partner (Pick your own hours),2019-09-30 21:56:38,Other/General Jobs,Uber,Chicago,Illinois,United States,41.982936,-87.800924,"41.982935999999995,-87.800924"
1328242285,Physician: Hand or Shoulder Orthopedist Needed in Central New York | JOB-2356677,2019-11-06 20:28:53,Healthcare & Nursing Jobs,CompHealth,Norwich,New York,United States,42.522869,-75.57467700000002,"42.522869,-75.57467700000002"
1281195488,Seasonal Driving Opportunity,2019-09-30 21:52:24,Other/General Jobs,Uber,Highland Park,Illinois,United States,42.210494,-87.80462,"42.210494,-87.80462"
1312805192,Physician: Need for Family Medicine Physician or Internists in Southeast CT | JOB-2497848,2019-10-25 12:38:44,Healthcare & Nursing Jobs,CompHealth,East Lyme,Connecticut,United States,41.385812,-72.248223,"41.385812,-72.248223"
1312805848,"Physician: PM&R Program Director Opportunity in Albuquerque, New Mexico | JOB-2408797",2019-10-25 12:38:55,Healthcare & Nursing Jobs,CompHealth,Mexico,New York,United States,43.459514,-76.228818,"43.459514,-76.228818"
1281204390,Work for Weekend Cash - Drive with Uber,2019-09-30 22:00:59,Other/General Jobs,Uber,Bedford Park,Illinois,United States,41.755587,-87.787401,"41.755587,-87.787401"
1281202514,Driver Gig,2019-09-30 21:59:12,Other/General Jobs,Uber,Chicago,Illinois,United States,41.877521,-87.611233,"41.877521,-87.611233"
1281076143,Uber Driver Partner (Earn Extra Income Between Internships),2019-09-30 20:26:09,Other/General Jobs,Uber,Medford,Massachusetts,United States,42.41843,-71.106164,"42.41843,-71.106164"
1281064874,Flexible Driving Opportunity,2019-09-30 20:19:00,Other/General Jobs,Uber,Henderson,Nevada,United States,35.920884,-115.165201,"35.920884,-115.165201"
1313928444,Physician: Psychiatrist Needed in Wisconsin to see Adult Patients | JOB-2538533,2019-10-26 09:45:48,Healthcare & Nursing Jobs,CompHealth,Beloit,Wisconsin,United States,42.508348,-89.031777,"42.508348,-89.031777"
1281196994,Uber Driver-Partner: Make Money on Your Schedule,2019-09-30 21:53:45,Other/General Jobs,Uber,Chicago,Illinois,United States,41.649462,-87.55335500000002,"41.649462,-87.55335500000002"
1313621382,"Physician: Psychiatrist Needed at a Hospital in Rochester, New York | JOB-2608415",2019-10-26 03:52:50,Healthcare & Nursing Jobs,CompHealth,Rochester,New York,United States,43.161471,-77.60686700000002,"43.161471,-77.60686700000002"
1312806432,Physician: Urgent Care Physician Needed for Pennsylvania | JOB-2543869,2019-10-25 12:39:08,Healthcare & Nursing Jobs,CompHealth,Spring Mills,Pennsylvania,United States,40.81926,-77.565308,"40.81926,-77.565308"
1281069426,Personal Drivers with Uber,2019-09-30 20:21:58,Other/General Jobs,Uber,Henderson,Nevada,United States,35.920884,-115.165201,"35.920884,-115.165201"
1281078514,Side Gig for Interns - Uber Driver Partner,2019-09-30 20:27:43,Other/General Jobs,Uber,Boston,Massachusetts,United States,42.354856,-71.066119,"42.354856,-71.066119"
1335243270,"Delivery Driver - DBO7 - Holyoke, MA",2019-11-12 10:09:27,Other/General Jobs,Amazon Delivery Service Partners,Holyoke,Massachusetts,United States,42.222692,-72.640474,"42.222691999999995,-72.640474"
1281075634,Uber Driver Partner,2019-09-30 20:25:53,Other/General Jobs,Uber,Boston,Massachusetts,United States,42.357649,-71.128887,"42.357649,-71.128887"
1281081237,Uber Driver Partner - Supplement Your Call Center Income,2019-09-30 20:30:56,Other/General Jobs,Uber,Cambridge,Massachusetts,United States,42.37,-71.12,"42.37,-71.12"
1281198504,Uber Driver Partner - Supplement Your Warehouse Income,2019-09-30 21:55:01,Other/General Jobs,Uber,Highland Park,Illinois,United States,42.210494,-87.80462,"42.210494,-87.80462"
1312804849,"Physician: Houston, Texas Private Group Needs Obstetrics/Gynecology Physician | JOB-2516624",2019-10-25 12:38:26,Healthcare & Nursing Jobs,CompHealth,Houston,Missouri,United States,37.326159,-91.955988,"37.326159000000004,-91.955988"
1281069885,Uber Driver - Partner with us,2019-09-30 20:22:08,Other/General Jobs,Uber,Milton,Massachusetts,United States,42.27,-71.07,"42.27,-71.07"
1281066823,Uber Driver Partner - Supplement Your Part Time Income,2019-09-30 20:20:01,Other/General Jobs,Uber,Brookline,Massachusetts,United States,42.3336,-71.1237,"42.3336,-71.1237"
1312805189,"Physician: Non-Invasive Cardiologist Needed One Hour From Nashville, TN | JOB-2603629",2019-10-25 12:38:44,Healthcare & Nursing Jobs,CompHealth,Clarksville,Tennessee,United States,36.51654600000001,-87.32203,"36.51654600000001,-87.32203"
1281203292,Uber Driver Partner,2019-09-30 21:59:54,Other/General Jobs,Uber,Chicago,Illinois,United States,41.877521,-87.611233,"41.877521,-87.611233"
1281201048,"Uber Driver Partner - Drive anytime, get paid instantly",2019-09-30 21:57:43,Other/General Jobs,Uber,Chicago,Illinois,United States,41.877521,-87.611233,"41.877521,-87.611233"
1281204308,Uber Driver-Partner: You’re insured on every trip,2019-09-30 22:00:54,Other/General Jobs,Uber,Chicago,Illinois,United States,41.814591,-87.654178,"41.814591,-87.654178"
1312805990,Physician: An OB/GYN Job in Southwest Minnesota | JOB-2361146,2019-10-25 12:38:59,Healthcare & Nursing Jobs,CompHealth,Marshall,Minnesota,United States,44.446944,-95.788333,"44.446944,-95.788333"
1281053472,Uber Driver Partner - Supplement Your Cashier Income,2019-09-30 20:14:33,Other/General Jobs,Uber,Philadelphia,Pennsylvania,United States,39.898299,-75.236238,"39.898299,-75.236238"
1281198276,"With Uber, you’re insured on every trip",2019-09-30 21:54:53,Other/General Jobs,Uber,Chicago,Illinois,United States,41.93243,-87.75173000000002,"41.93243,-87.75173000000002"
1281081143,Earn while you Intern - Drive with Uber,2019-09-30 20:30:55,Other/General Jobs,Uber,Boston,Massachusetts,United States,42.354856,-71.066119,"42.354856,-71.066119"
1281077041,Uber Driver Partner - Supplement Your Warehouse Income,2019-09-30 20:26:39,Other/General Jobs,Uber,Philadelphia,Pennsylvania,United States,40.04915,-75.082944,"40.04915,-75.082944"
1331988925,Physician: Bread and Butter General Surgery Need in Central California | JOB-2576651,2019-11-09 09:55:18,Healthcare & Nursing Jobs,CompHealth,Farmington,California,United States,37.928543,-120.943179,"37.928543,-120.943179"
1312805148,Physician: Outpatient Pediatric Opportunity in Miami | JOB-2356185,2019-10-25 12:38:43,Healthcare & Nursing Jobs,CompHealth,Miami Beach,Florida,United States,25.756014,-80.134484,"25.756014,-80.134484"
1329514922,Physician: Full Time or Part Time FP Physician Needed in NJ | JOB-2603025,2019-11-07 14:23:39,Healthcare & Nursing Jobs,CompHealth,West Windsor Township,New Jersey,United States,40.288232,-74.617769,"40.288232,-74.617769"
1281060363,Earn extra cash - Sign up and drive with Uber,2019-09-30 20:18:05,Other/General Jobs,Uber,Philadelphia,Pennsylvania,United States,40.026001,-75.223111,"40.026001,-75.223111"
1281073302,Uber Driver Partner (Flexible Hours & Weekly Pay),2019-09-30 20:24:17,Other/General Jobs,Uber,Henderson,Nevada,United States,35.920884,-115.165201,"35.920884,-115.165201"
1312805264,Physician: An Interventional Cardiologist Is Wanted for Help in East Tennessee | JOB-2400249,2019-10-25 12:38:46,Healthcare & Nursing Jobs,CompHealth,Morristown,Tennessee,United States,36.182617,-83.272008,"36.182617,-83.272008"
1281058704,Driver gig - Earn on your schedule,2019-09-30 20:16:57,Other/General Jobs,Uber,Henderson,Nevada,United States,35.920884,-115.165201,"35.920884,-115.165201"
1281074521,Be an Uber Driver Partner - Earn extra weekly,2019-09-30 20:24:57,Other/General Jobs,Uber,Waltham,Massachusetts,United States,42.400469,-71.257723,"42.400469,-71.257723"
